timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-06-21T16:18:39,codecarbon,1835fb19-4669-427f-8fed-00021ea13cc1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,26.980045078998955,0.0001445884810094,5.359089674834134e-06,19.0,16.191662630113683,20.0,0.0001370276434913,0.0001559312358558,0.0001442368009889,0.0004371956803361,Italy,ITA,the marches,,,Linux-6.6.87.1-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.10.18,3.0.2,20,12th Gen Intel(R) Core(TM) i7-12700K,1,1 x NVIDIA GeForce RTX 4070,13.4471,43.2996,23.46795654296875,machine,N,1.0
2025-06-21T16:19:22,codecarbon,70014196-0c02-4dfd-b4bb-e3fa4528cf0e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,37.99329133200081,0.0007057135080608,1.8574687354514e-05,19.0,179.4173161670032,20.0,0.0001925614085355,0.0017386302797905,0.0002026912816388,0.0021338829699649,Italy,ITA,the marches,,,Linux-6.6.87.1-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.10.18,3.0.2,20,12th Gen Intel(R) Core(TM) i7-12700K,1,1 x NVIDIA GeForce RTX 4070,13.4471,43.2996,23.46795654296875,machine,N,1.0
2025-06-21T17:35:05,codecarbon,3ef21922-f7bf-41f3-becb-9aafec3a856d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,885.3016108820011,0.0178062893631331,2.0113246315448688e-05,19.0,177.1412964906378,20.0,0.0045203736011431,0.0445675878762639,0.0047533455065889,0.053841306983996,Italy,ITA,the marches,,,Linux-6.6.87.1-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.10.18,3.0.2,20,12th Gen Intel(R) Core(TM) i7-12700K,1,1 x NVIDIA GeForce RTX 4070,13.4471,43.2996,23.46795654296875,machine,N,1.0
2025-06-21T17:35:35,codecarbon,4856306c-5daa-42a7-8184-2134b7ced659,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,26.379900236999674,0.00014348532186,5.439191224037764e-06,19.0,15.64566618397322,20.0,0.0001338826786563,0.0001590520716856,0.0001409252810444,0.0004338600313864,Italy,ITA,the marches,,,Linux-6.6.87.1-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.10.18,3.0.2,20,12th Gen Intel(R) Core(TM) i7-12700K,1,1 x NVIDIA GeForce RTX 4070,13.4471,43.2996,23.46795654296875,machine,N,1.0
2025-06-21T17:48:03,codecarbon,b3bb28dd-8991-4c74-a31c-b03f950cfe24,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,742.5989463239966,0.0149932207804799,2.019019937302529e-05,19.0475,175.51848992476346,20.0,0.0037950057115743,0.0375545844880882,0.0039857734046166,0.0453353636042791,Italy,ITA,the marches,,,Linux-6.6.87.1-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.10.18,3.0.2,20,12th Gen Intel(R) Core(TM) i7-12700K,1,1 x NVIDIA GeForce RTX 4070,13.4471,43.2996,23.46795654296875,machine,N,1.0
2025-06-21T18:03:10,codecarbon,092113db-361c-4f55-8816-b4b2d6ac53b4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,861.1475990719991,0.0172967196527367,2.0085662053028185e-05,19.0,167.60843545096034,20.0,0.0043981875187435,0.0432803346242405,0.0046219866068776,0.0523005087498617,Italy,ITA,the marches,,,Linux-6.6.87.1-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.10.18,3.0.2,20,12th Gen Intel(R) Core(TM) i7-12700K,1,1 x NVIDIA GeForce RTX 4070,13.4471,43.2996,23.46795654296875,machine,N,1.0
2025-06-21T18:03:39,codecarbon,cdd909e8-c41d-4c95-a8fc-d979e88f9838,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,25.34763975800161,0.0001391049842804,5.487887062012427e-06,19.0,18.07823568536582,20.0,0.0001284793171011,0.0001568970699619,0.0001352387118444,0.0004206150989074,Italy,ITA,the marches,,,Linux-6.6.87.1-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.10.18,3.0.2,20,12th Gen Intel(R) Core(TM) i7-12700K,1,1 x NVIDIA GeForce RTX 4070,13.4471,43.2996,23.46795654296875,machine,N,1.0
2025-06-21T18:20:14,codecarbon,fe243142-fdaa-4290-98f9-4d430a8bee7f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,989.7824638059974,0.0201254924983252,2.0333248197727124e-05,19.0,180.7862541508497,20.0,0.0050607610069403,0.0504789964942755,0.0053141799872944,0.0608539374885104,Italy,ITA,the marches,,,Linux-6.6.87.1-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.10.18,3.0.2,20,12th Gen Intel(R) Core(TM) i7-12700K,1,1 x NVIDIA GeForce RTX 4070,13.4471,43.2996,23.46795654296875,machine,N,1.0
2025-06-21T18:20:44,codecarbon,87fd6b65-8fa7-47fb-96bd-3de11570a136,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,25.351196985997376,0.0001470297755258,5.7997172917352905e-06,19.0,24.003487320689825,20.0,0.0001284701333507,0.0001808793113688,0.0001352280367777,0.0004445774814974,Italy,ITA,the marches,,,Linux-6.6.87.1-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.10.18,3.0.2,20,12th Gen Intel(R) Core(TM) i7-12700K,1,1 x NVIDIA GeForce RTX 4070,13.4471,43.2996,23.46795654296875,machine,N,1.0
2025-06-21T18:46:09,codecarbon,b2b18d04-c3ba-4031-98d1-04c84eb58931,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1520.5844550429974,0.030908306239221,2.0326596222073728e-05,19.0,169.4924071109418,20.0,0.0077544294549659,0.0775413734219387,0.0081623888127554,0.0934581916896601,Italy,ITA,the marches,,,Linux-6.6.87.1-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.10.18,3.0.2,20,12th Gen Intel(R) Core(TM) i7-12700K,1,1 x NVIDIA GeForce RTX 4070,13.4471,43.2996,23.46795654296875,machine,N,1.0
2025-06-21T18:46:42,codecarbon,48c2daf7-c67d-41f6-9c4d-2e4f8b0ae659,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,28.40179642700241,0.0001963952764691,6.91488923857147e-06,19.0,32.20855345574987,20.0,0.000144556558786,0.0002971305154826,0.0001521580640944,0.0005938451383631,Italy,ITA,the marches,,,Linux-6.6.87.1-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.10.18,3.0.2,20,12th Gen Intel(R) Core(TM) i7-12700K,1,1 x NVIDIA GeForce RTX 4070,13.4471,43.2996,23.46795654296875,machine,N,1.0
2025-06-21T19:25:42,codecarbon,ae017bb4-cc22-43bd-bf21-15c83891be89,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2335.0295157220025,0.0474657793455543,2.032769993953491e-05,19.0,178.62810247242962,20.0,0.0119145046747168,0.1188548192504459,0.0127540988868836,0.1435234228120464,Italy,ITA,the marches,,,Linux-6.6.87.1-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.10.18,3.0.2,20,12th Gen Intel(R) Core(TM) i7-12700K,1,1 x NVIDIA GeForce RTX 4070,13.4471,43.2996,23.46795654296875,machine,N,1.0
2025-06-21T19:26:15,codecarbon,30a8a41c-8732-4946-94ed-aa252ee55477,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,29.30413912399672,0.0001989486018877,6.789095596560794e-06,19.0,30.38428257232165,20.0,0.000149318760359,0.0002950730138362,0.0001571739158721,0.0006015656900674,Italy,ITA,the marches,,,Linux-6.6.87.1-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.10.18,3.0.2,20,12th Gen Intel(R) Core(TM) i7-12700K,1,1 x NVIDIA GeForce RTX 4070,13.4471,43.2996,23.46795654296875,machine,N,1.0
2025-06-21T20:23:33,codecarbon,b858fd19-0e09-4661-93d9-870c3de42029,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3430.178113496004,0.0651420679814505,1.899087039391619e-05,19.0,163.70277206448895,20.0,0.0174976416643813,0.1610584877355769,0.0184155140589721,0.1969716434589304,Italy,ITA,the marches,,,Linux-6.6.87.1-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.10.18,3.0.2,20,12th Gen Intel(R) Core(TM) i7-12700K,1,1 x NVIDIA GeForce RTX 4070,13.4471,43.2996,23.46795654296875,machine,N,1.0
2025-06-21T20:24:26,codecarbon,ce232015-4215-478b-b4f8-ec79cd31f095,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,49.07336784599465,0.0003151492032627,6.422000712316384e-06,19.0,14.640592283905766,20.0,0.0002483588090718,0.000443145076737,0.0002614203676721,0.000952924253481,Italy,ITA,the marches,,,Linux-6.6.87.1-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.10.18,3.0.2,20,12th Gen Intel(R) Core(TM) i7-12700K,1,1 x NVIDIA GeForce RTX 4070,13.4471,43.2996,23.46795654296875,machine,N,1.0
2025-06-21T20:46:55,codecarbon,ee5a999c-2411-4b4f-8735-a7f067ca4f46,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1343.884320654004,0.0209910923684737,1.5619716701701195e-05,19.0,173.86926311084844,20.0,0.0070690107243339,0.0483651481365292,0.0080371138502493,0.0634712727111125,Italy,ITA,the marches,,,Linux-6.6.87.1-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.10.18,3.0.2,20,12th Gen Intel(R) Core(TM) i7-12700K,1,1 x NVIDIA GeForce RTX 4070,13.4471,43.2996,23.46795654296875,machine,N,1.0
2025-06-21T20:47:46,codecarbon,612d40dd-46b8-4c7c-8173-c3bbd635d274,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,46.60762650599645,0.0002014925676128,4.323167316553324e-06,19.0,10.189539058685602,20.0,0.0002352818793424,0.0001714487482704,0.0002025273130278,0.0006092579406408,Italy,ITA,the marches,,,Linux-6.6.87.1-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.10.18,3.0.2,20,12th Gen Intel(R) Core(TM) i7-12700K,1,1 x NVIDIA GeForce RTX 4070,13.4471,43.2996,23.46795654296875,machine,N,1.0
2025-06-21T21:12:05,codecarbon,2d84bf24-5ff8-4054-9b3c-be0e76605e32,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1454.6989616100036,0.0240882769550281,1.655894284022051e-05,19.0,179.63916767615697,20.0,0.0077180638493851,0.0556497911864646,0.0094684494744223,0.0728363045102721,Italy,ITA,the marches,,,Linux-6.6.87.1-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.10.18,3.0.2,20,12th Gen Intel(R) Core(TM) i7-12700K,1,1 x NVIDIA GeForce RTX 4070,13.4471,43.2996,23.46795654296875,machine,N,1.0
2025-06-21T21:12:52,codecarbon,9c5c76c3-3e76-4f42-aaf8-eb987c0d13a7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,42.8629791860003,0.0002070403303626,4.830283248959825e-06,19.0,13.813198296094772,20.0,0.0002182279467054,0.0001780970869216,0.000229707811161,0.0006260328447881,Italy,ITA,the marches,,,Linux-6.6.87.1-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.10.18,3.0.2,20,12th Gen Intel(R) Core(TM) i7-12700K,1,1 x NVIDIA GeForce RTX 4070,13.4471,43.2996,23.46795654296875,machine,N,1.0
2025-06-21T21:43:49,codecarbon,e623ff7e-5e7e-4083-89d9-1cd387901800,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1852.5678522399976,0.0340519199351699,1.8380929958380065e-05,19.0,173.47940832078515,20.0,0.0094482739335924,0.0842599026856447,0.0092554356884387,0.1029636123076759,Italy,ITA,the marches,,,Linux-6.6.87.1-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.10.18,3.0.2,20,12th Gen Intel(R) Core(TM) i7-12700K,1,1 x NVIDIA GeForce RTX 4070,13.4471,43.2996,23.46795654296875,machine,N,1.0
2025-06-21T21:44:28,codecarbon,9012df1a-a865-4334-92b2-f61737ddadbb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,34.24302475700097,0.000183752315996,5.366123971232103e-06,19.0,11.146990427595712,20.0,0.0001727652422361,0.0002010043274704,0.0001818467438777,0.0005556163135844,Italy,ITA,the marches,,,Linux-6.6.87.1-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.10.18,3.0.2,20,12th Gen Intel(R) Core(TM) i7-12700K,1,1 x NVIDIA GeForce RTX 4070,13.4471,43.2996,23.46795654296875,machine,N,1.0
2025-06-21T21:46:30,codecarbon,2ce55b51-cc86-44c2-bff8-d34046bc05ef,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,117.31193862500368,0.0023034028766574,1.9634854761206227e-05,19.0,179.82224499864105,20.0,0.0005978814816,0.0057376373678827,0.0006293360318888,0.0069648548813717,Italy,ITA,the marches,,,Linux-6.6.87.1-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.10.18,3.0.2,20,12th Gen Intel(R) Core(TM) i7-12700K,1,1 x NVIDIA GeForce RTX 4070,13.4471,43.2996,23.46795654296875,machine,N,1.0
2025-06-22T01:02:06,codecarbon,a54b3845-21bd-4180-9452-09644c36b08a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.878243759000004,0.0001445196440839,1.3285200008902084e-05,19.722000000000005,106.74664118876572,20.0,5.683929216880503e-05,0.0003225102580106,5.763798628333334e-05,0.0004369875364628,Italy,ITA,the marches,,,Linux-6.6.87.1-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.10.18,3.0.2,20,12th Gen Intel(R) Core(TM) i7-12700K,1,1 x NVIDIA GeForce RTX 4070,13.4471,43.2996,23.46795654296875,machine,N,1.0
2025-06-22T01:43:31,codecarbon,605b3d53-3a39-46d5-b627-97eaa3366a57,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2436.360387825,0.0508273705966746,2.0862008285256e-05,19.0,174.78320369172178,20.0,0.0124252974198366,0.1281836181023656,0.0130790319033222,0.1536879474255246,Italy,ITA,the marches,,,Linux-6.6.87.1-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.10.18,3.0.2,20,12th Gen Intel(R) Core(TM) i7-12700K,1,1 x NVIDIA GeForce RTX 4070,13.4471,43.2996,23.46795654296875,machine,N,1.0
2025-06-22T01:44:06,codecarbon,33b707b3-ce7a-49d9-9dca-8bf13872ec1e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,30.699407642000097,0.0001974030512778,6.4301908877165335e-06,19.0,19.3098110096142,20.0,0.0001567013483941,0.0002752457757519,0.0001649452472333,0.0005968923713794,Italy,ITA,the marches,,,Linux-6.6.87.1-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.10.18,3.0.2,20,12th Gen Intel(R) Core(TM) i7-12700K,1,1 x NVIDIA GeForce RTX 4070,13.4471,43.2996,23.46795654296875,machine,N,1.0
